term_str,n,p,i,n_chars,max_pos
fine,1,1.3043421550341086e-05,16.226318107458805,4,NN
solidity,1,1.3043421550341086e-05,16.226318107458805,8,NN
samco,1,1.3043421550341086e-05,16.226318107458805,5,NNP
jeremy,1,1.3043421550341086e-05,16.226318107458805,6,NNP
steven,1,1.3043421550341086e-05,16.226318107458805,6,NNP
quotenow,1,1.3043421550341086e-05,16.226318107458805,8,NNP
hidden,1,1.3043421550341086e-05,16.226318107458805,6,NN
jewels,1,1.3043421550341086e-05,16.226318107458805,6,NNS
cities,1,1.3043421550341086e-05,16.226318107458805,6,NNS
rochester,1,1.3043421550341086e-05,16.226318107458805,9,NNP
znbalance,1,1.3043421550341086e-05,16.226318107458805,9,NNP
platemoldmax,1,1.3043421550341086e-05,16.226318107458805,12,NNP
shots,1,1.3043421550341086e-05,16.226318107458805,5,NNS
thecontract,1,1.3043421550341086e-05,16.226318107458805,11,NN
stat,1,1.3043421550341086e-05,16.226318107458805,4,NNP
coated,1,1.3043421550341086e-05,16.226318107458805,6,NNP
clips,1,1.3043421550341086e-05,16.226318107458805,5,NNP
levelers,1,1.3043421550341086e-05,16.226318107458805,8,NNS
glides,1,1.3043421550341086e-05,16.226318107458805,6,NNS
escutcheon,1,1.3043421550341086e-05,16.226318107458805,10,NN
roe,1,1.3043421550341086e-05,16.226318107458805,3,NNP
woodcraft,1,1.3043421550341086e-05,16.226318107458805,9,NN
charlieroe,1,1.3043421550341086e-05,16.226318107458805,10,NNP
presidentowner,1,1.3043421550341086e-05,16.226318107458805,14,NNP
janshrewsbury,1,1.3043421550341086e-05,16.226318107458805,13,NNP
lowellosborne,1,1.3043421550341086e-05,16.226318107458805,13,NNP
threading,1,1.3043421550341086e-05,16.226318107458805,9,NN
transducer,1,1.3043421550341086e-05,16.226318107458805,10,NN
wheelabrating,1,1.3043421550341086e-05,16.226318107458805,13,NN
compressors,1,1.3043421550341086e-05,16.226318107458805,11,NNS
tellurium,1,1.3043421550341086e-05,16.226318107458805,9,NNP
sulphur,1,1.3043421550341086e-05,16.226318107458805,7,NNP
attack,1,1.3043421550341086e-05,16.226318107458805,6,NN
galling,1,1.3043421550341086e-05,16.226318107458805,7,NNP
bolster,1,1.3043421550341086e-05,16.226318107458805,7,NN
chlorides,1,1.3043421550341086e-05,16.226318107458805,9,NNS
sulphides,1,1.3043421550341086e-05,16.226318107458805,9,NNS
iu,1,1.3043421550341086e-05,16.226318107458805,2,NNP
ǚ,1,1.3043421550341086e-05,16.226318107458805,1,NN
sl,1,1.3043421550341086e-05,16.226318107458805,2,NN
chillcastings,1,1.3043421550341086e-05,16.226318107458805,13,NNP
bronzecastings,1,1.3043421550341086e-05,16.226318107458805,14,NNP
volutes,1,1.3043421550341086e-05,16.226318107458805,7,NNS
stabilizers,1,1.3043421550341086e-05,16.226318107458805,11,NNS
shoe,1,1.3043421550341086e-05,16.226318107458805,4,NN
catcher,1,1.3043421550341086e-05,16.226318107458805,7,NN
pageto,1,1.3043421550341086e-05,16.226318107458805,6,NN
wooden,1,1.3043421550341086e-05,16.226318107458805,6,NNP
henkel,1,1.3043421550341086e-05,16.226318107458805,6,NNP
chemence,1,1.3043421550341086e-05,16.226318107458805,8,NNP
offs,1,1.3043421550341086e-05,16.226318107458805,4,NNS
mtr,1,1.3043421550341086e-05,16.226318107458805,3,NNP
continental,1,1.3043421550341086e-05,16.226318107458805,11,NNP
harold,1,1.3043421550341086e-05,16.226318107458805,6,NNP
gluckman,1,1.3043421550341086e-05,16.226318107458805,8,NNP
boom,1,1.3043421550341086e-05,16.226318107458805,4,NN
regeneration,1,1.3043421550341086e-05,16.226318107458805,12,NN
coastral,1,1.3043421550341086e-05,16.226318107458805,8,NNP
recirculation,1,1.3043421550341086e-05,16.226318107458805,13,NN
nathanbuchanan,1,1.3043421550341086e-05,16.226318107458805,14,NNP
daily,1,1.3043421550341086e-05,16.226318107458805,5,NNP
hardcoat,1,1.3043421550341086e-05,16.226318107458805,8,NNP
andrepetition,1,1.3043421550341086e-05,16.226318107458805,13,NN
elsum,1,1.3043421550341086e-05,16.226318107458805,5,NNP
avenuebayswater,1,1.3043421550341086e-05,16.226318107458805,15,NNP
nth,1,1.3043421550341086e-05,16.226318107458805,3,NNP
andrew,1,1.3043421550341086e-05,16.226318107458805,6,NN
highly,1,1.3043421550341086e-05,16.226318107458805,6,NNP
apprenticeships,1,1.3043421550341086e-05,16.226318107458805,15,NNP
ongoing,1,1.3043421550341086e-05,16.226318107458805,7,NNP
apprentice,1,1.3043421550341086e-05,16.226318107458805,10,NN
pl,1,1.3043421550341086e-05,16.226318107458805,2,NNP
uniquetooling,1,1.3043421550341086e-05,16.226318107458805,13,NN
richard,1,1.3043421550341086e-05,16.226318107458805,7,NNP
childress,1,1.3043421550341086e-05,16.226318107458805,9,NNP
seco,1,1.3043421550341086e-05,16.226318107458805,4,NNP
ǟٽ,1,1.3043421550341086e-05,16.226318107458805,2,NNP
canopy,1,1.3043421550341086e-05,16.226318107458805,6,NN
candle,1,1.3043421550341086e-05,16.226318107458805,6,NN
breaks,1,1.3043421550341086e-05,16.226318107458805,6,NNS
tapers,1,1.3043421550341086e-05,16.226318107458805,6,NNS
vase,1,1.3043421550341086e-05,16.226318107458805,4,NN
tops,1,1.3043421550341086e-05,16.226318107458805,4,NNS
avenuechicago,1,1.3043421550341086e-05,16.226318107458805,13,NNP
phonenumber,1,1.3043421550341086e-05,16.226318107458805,11,NNP
webmaster,1,1.3043421550341086e-05,16.226318107458805,9,NNP
bronzea,1,1.3043421550341086e-05,16.226318107458805,7,NNP
streethesperia,1,1.3043421550341086e-05,16.226318107458805,14,NNP
mscomm,1,1.3043421550341086e-05,16.226318107458805,6,NN
wildlife,1,1.3043421550341086e-05,16.226318107458805,8,NNP
contemporary,1,1.3043421550341086e-05,16.226318107458805,12,NNP
monumental,1,1.3043421550341086e-05,16.226318107458805,10,NNP
bayswater,1,1.3043421550341086e-05,16.226318107458805,9,NNP
diego,1,1.3043421550341086e-05,16.226318107458805,5,NNP
peel,1,1.3043421550341086e-05,16.226318107458805,4,NN
doctorate,1,1.3043421550341086e-05,16.226318107458805,9,NNP
theabout,1,1.3043421550341086e-05,16.226318107458805,8,NN
embeds,1,1.3043421550341086e-05,16.226318107458805,6,NNS
tosavingyour,1,1.3043421550341086e-05,16.226318107458805,12,NN
visited,1,1.3043421550341086e-05,16.226318107458805,7,NNP
comodo,1,1.3043421550341086e-05,16.226318107458805,6,NNP
architect,1,1.3043421550341086e-05,16.226318107458805,9,NN
pertaining,1,1.3043421550341086e-05,16.226318107458805,10,NN
curved,1,1.3043421550341086e-05,16.226318107458805,6,NNP
kynar,1,1.3043421550341086e-05,16.226318107458805,5,NNP
fluorocarbon,1,1.3043421550341086e-05,16.226318107458805,12,NN
ec,1,1.3043421550341086e-05,16.226318107458805,2,NNP
sills,1,1.3043421550341086e-05,16.226318107458805,5,NNP
alluminum,1,1.3043421550341086e-05,16.226318107458805,9,NN
fluoropolymer,1,1.3043421550341086e-05,16.226318107458805,13,NNP
emvoss,1,1.3043421550341086e-05,16.226318107458805,6,NN
clear,1,1.3043421550341086e-05,16.226318107458805,5,NNP
medum,1,1.3043421550341086e-05,16.226318107458805,5,NNP
watermark,1,1.3043421550341086e-05,16.226318107458805,9,NNP
tempe,1,1.3043421550341086e-05,16.226318107458805,5,NNP
builder,1,1.3043421550341086e-05,16.226318107458805,7,NN
lasvegas,1,1.3043421550341086e-05,16.226318107458805,8,NNP
fromacquisition,1,1.3043421550341086e-05,16.226318107458805,15,NN
disposition,1,1.3043421550341086e-05,16.226318107458805,11,NN
norouzi,1,1.3043421550341086e-05,16.226318107458805,7,NNP
attorney,1,1.3043421550341086e-05,16.226318107458805,8,NN
urban,1,1.3043421550341086e-05,16.226318107458805,5,NNP
ccim,1,1.3043421550341086e-05,16.226318107458805,4,NNP
bachelors,1,1.3043421550341086e-05,16.226318107458805,9,NNS
juris,1,1.3043421550341086e-05,16.226318107458805,5,NNP
deox,1,1.3043421550341086e-05,16.226318107458805,4,NNP
becu,1,1.3043421550341086e-05,16.226318107458805,4,NNP
hosting,1,1.3043421550341086e-05,16.226318107458805,7,NN
hygiene,1,1.3043421550341086e-05,16.226318107458805,7,NN
aslav,1,1.3043421550341086e-05,16.226318107458805,5,NNP
seasparrow,1,1.3043421550341086e-05,16.226318107458805,10,NNP
essm,1,1.3043421550341086e-05,16.226318107458805,4,NNP
decoy,1,1.3043421550341086e-05,16.226318107458805,5,NNP
nulka,1,1.3043421550341086e-05,16.226318107458805,5,NNP
minesweeping,1,1.3043421550341086e-05,16.226318107458805,12,NNP
amass,1,1.3043421550341086e-05,16.226318107458805,5,NNP
couplers,1,1.3043421550341086e-05,16.226318107458805,8,NNS
plugin,1,1.3043421550341086e-05,16.226318107458805,6,NN
animation,1,1.3043421550341086e-05,16.226318107458805,9,NN
roadwetherill,1,1.3043421550341086e-05,16.226318107458805,13,NNP
continuation,1,1.3043421550341086e-05,16.226318107458805,12,NN
denver,1,1.3043421550341086e-05,16.226318107458805,6,NNP
shakers,1,1.3043421550341086e-05,16.226318107458805,7,NNS
strictest,1,1.3043421550341086e-05,16.226318107458805,9,NN
sheetmoldmax,1,1.3043421550341086e-05,16.226318107458805,12,NNP
dartmouth,1,1.3043421550341086e-05,16.226318107458805,9,NNP
avenueenglewood,1,1.3043421550341086e-05,16.226318107458805,15,NNP
summation,1,1.3043421550341086e-05,16.226318107458805,9,NN
what,1,1.3043421550341086e-05,16.226318107458805,4,NNP
assemblyunit,1,1.3043421550341086e-05,16.226318107458805,12,NN
timefrom,1,1.3043421550341086e-05,16.226318107458805,8,NN
smooth,1,1.3043421550341086e-05,16.226318107458805,6,NN
fastening,1,1.3043421550341086e-05,16.226318107458805,9,NN
pint,1,1.3043421550341086e-05,16.226318107458805,4,NN
intermediate,1,1.3043421550341086e-05,16.226318107458805,12,NNP
damping,1,1.3043421550341086e-05,16.226318107458805,7,NN
common,1,1.3043421550341086e-05,16.226318107458805,6,NNP
dips,1,1.3043421550341086e-05,16.226318107458805,4,NNS
protective,1,1.3043421550341086e-05,16.226318107458805,10,NNP
bushmaster,1,1.3043421550341086e-05,16.226318107458805,10,NNP
infantry,1,1.3043421550341086e-05,16.226318107458805,8,NNP
destroyer,1,1.3043421550341086e-05,16.226318107458805,9,NNP
ammunition,1,1.3043421550341086e-05,16.226318107458805,10,NN
registrars,1,1.3043421550341086e-05,16.226318107458805,10,NNS
stats,1,1.3043421550341086e-05,16.226318107458805,5,NNS
helpful,1,1.3043421550341086e-05,16.226318107458805,7,NNP
integrator,1,1.3043421550341086e-05,16.226318107458805,10,NN
tam,1,1.3043421550341086e-05,16.226318107458805,3,NNP
tdt,1,1.3043421550341086e-05,16.226318107458805,3,NNP
hypersonics,1,1.3043421550341086e-05,16.226318107458805,11,NNS
ideation,1,1.3043421550341086e-05,16.226318107458805,8,NN
aeroce,1,1.3043421550341086e-05,16.226318107458805,6,NNP
sovereign,1,1.3043421550341086e-05,16.226318107458805,9,NN
shifted,1,1.3043421550341086e-05,16.226318107458805,7,NNP
entered,1,1.3043421550341086e-05,16.226318107458805,7,NNP
penetrated,1,1.3043421550341086e-05,16.226318107458805,10,NNP
photonics,1,1.3043421550341086e-05,16.226318107458805,9,NNS
established,1,1.3043421550341086e-05,16.226318107458805,11,NNP
improving,1,1.3043421550341086e-05,16.226318107458805,9,NNP
ncage,1,1.3043421550341086e-05,16.226318107458805,5,NNP
disp,1,1.3043421550341086e-05,16.226318107458805,4,NNP
aisa,1,1.3043421550341086e-05,16.226318107458805,4,NNP
scip,1,1.3043421550341086e-05,16.226318107458805,4,NNP
rocket,1,1.3043421550341086e-05,16.226318107458805,6,NN
over,1,1.3043421550341086e-05,16.226318107458805,4,NNP
auphone,1,1.3043421550341086e-05,16.226318107458805,7,NN
hollandgeneral,1,1.3043421550341086e-05,16.226318107458805,14,NNP
stevensgeneral,1,1.3043421550341086e-05,16.226318107458805,14,NNP
ilf,1,1.3043421550341086e-05,16.226318107458805,3,NNP
watercraft,1,1.3043421550341086e-05,16.226318107458805,10,NNP
weapons,1,1.3043421550341086e-05,16.226318107458805,7,NNS
periscope,1,1.3043421550341086e-05,16.226318107458805,9,NN
checklistdie,1,1.3043421550341086e-05,16.226318107458805,12,NNP
alloysdie,1,1.3043421550341086e-05,16.226318107458805,9,NNP
termsprocess,1,1.3043421550341086e-05,16.226318107458805,12,NNP
extensive,1,1.3043421550341086e-05,16.226318107458805,9,NNP
sheetwe,1,1.3043421550341086e-05,16.226318107458805,7,NNP
capsare,1,1.3043421550341086e-05,16.226318107458805,7,NNP
andspeciality,1,1.3043421550341086e-05,16.226318107458805,13,NNP
barwe,1,1.3043421550341086e-05,16.226318107458805,5,NNP
campbellfield,1,1.3043421550341086e-05,16.226318107458805,13,NNP
producers,1,1.3043421550341086e-05,16.226318107458805,9,NNS
routing,1,1.3043421550341086e-05,16.226318107458805,7,NNP
jclba,1,1.3043421550341086e-05,16.226318107458805,5,NN
merri,1,1.3043421550341086e-05,16.226318107458805,5,NNP
concourse,1,1.3043421550341086e-05,16.226318107458805,9,NNP
cambellfield,1,1.3043421550341086e-05,16.226318107458805,12,NNP
suntec,1,1.3043421550341086e-05,16.226318107458805,6,NNP
guinness,1,1.3043421550341086e-05,16.226318107458805,8,NNP
largest,1,1.3043421550341086e-05,16.226318107458805,7,NNP
undertaking,1,1.3043421550341086e-05,16.226318107458805,11,NN
circumference,1,1.3043421550341086e-05,16.226318107458805,13,NN
apx,1,1.3043421550341086e-05,16.226318107458805,3,NN
hindu,1,1.3043421550341086e-05,16.226318107458805,5,NNP
mandala,1,1.3043421550341086e-05,16.226318107458805,7,NNP
universe,1,1.3043421550341086e-05,16.226318107458805,8,NN
oneness,1,1.3043421550341086e-05,16.226318107458805,7,NN
equality,1,1.3043421550341086e-05,16.226318107458805,8,NN
religions,1,1.3043421550341086e-05,16.226318107458805,9,NNS
testament,1,1.3043421550341086e-05,16.226318107458805,9,NN
casthc,1,1.3043421550341086e-05,16.226318107458805,6,NNP
castsilicon,1,1.3043421550341086e-05,16.226318107458805,11,NNP
pdfswhat,1,1.3043421550341086e-05,16.226318107458805,8,NNP
butt,1,1.3043421550341086e-05,16.226318107458805,4,NNP
seam,1,1.3043421550341086e-05,16.226318107458805,4,NNP
exclusive,1,1.3043421550341086e-05,16.226318107458805,9,NNP
jcl,1,1.3043421550341086e-05,16.226318107458805,3,NNP
cattleguards,1,1.3043421550341086e-05,16.226318107458805,12,NNS
faciliteshttps,1,1.3043421550341086e-05,16.226318107458805,14,NNP
troughs,1,1.3043421550341086e-05,16.226318107458805,7,NNS
down,1,1.3043421550341086e-05,16.226318107458805,4,NNP
season,1,1.3043421550341086e-05,16.226318107458805,6,NNP
chlorine,1,1.3043421550341086e-05,16.226318107458805,8,NN
bleach,1,1.3043421550341086e-05,16.226318107458805,6,NN
sprinklers,1,1.3043421550341086e-05,16.226318107458805,10,NNS
homeowner,1,1.3043421550341086e-05,16.226318107458805,9,NN
township,1,1.3043421550341086e-05,16.226318107458805,8,NN
diffuser,1,1.3043421550341086e-05,16.226318107458805,8,NN
organisms,1,1.3043421550341086e-05,16.226318107458805,9,NNS
dividing,1,1.3043421550341086e-05,16.226318107458805,8,NN
sdr,1,1.3043421550341086e-05,16.226318107458805,3,NNP
inlet,1,1.3043421550341086e-05,16.226318107458805,5,NN
disinfection,1,1.3043421550341086e-05,16.226318107458805,12,NN
chlorination,1,1.3043421550341086e-05,16.226318107458805,12,NN
subsurface,1,1.3043421550341086e-05,16.226318107458805,10,NN
dose,1,1.3043421550341086e-05,16.226318107458805,4,NN
mound,1,1.3043421550341086e-05,16.226318107458805,5,NN
clay,1,1.3043421550341086e-05,16.226318107458805,4,NN
evidence,1,1.3043421550341086e-05,16.226318107458805,8,NN
discoloration,1,1.3043421550341086e-05,16.226318107458805,13,NN
consisting,1,1.3043421550341086e-05,16.226318107458805,10,NN
geotextile,1,1.3043421550341086e-05,16.226318107458805,10,NN
fabric,1,1.3043421550341086e-05,16.226318107458805,6,NN
gallons,1,1.3043421550341086e-05,16.226318107458805,7,NNS
ponding,1,1.3043421550341086e-05,16.226318107458805,7,NN
drainfield,1,1.3043421550341086e-05,16.226318107458805,10,NN
measures,1,1.3043421550341086e-05,16.226318107458805,8,NNS
ranch,1,1.3043421550341086e-05,16.226318107458805,5,NN
ourlocations,1,1.3043421550341086e-05,16.226318107458805,12,NNS
presidentandy,1,1.3043421550341086e-05,16.226318107458805,13,NNP
jib,1,1.3043421550341086e-05,16.226318107458805,3,NN
notting,1,1.3043421550341086e-05,16.226318107458805,7,NNP
forum,1,1.3043421550341086e-05,16.226318107458805,5,NNP
sydneyphone,1,1.3043421550341086e-05,16.226318107458805,11,NNP
stanley,1,1.3043421550341086e-05,16.226318107458805,7,NNP
swiss,1,1.3043421550341086e-05,16.226318107458805,5,NNP
princes,1,1.3043421550341086e-05,16.226318107458805,7,NNPS
chemtrend,1,1.3043421550341086e-05,16.226318107458805,9,NNP
thomastown,1,1.3043421550341086e-05,16.226318107458805,10,NNP
skamol,1,1.3043421550341086e-05,16.226318107458805,6,NNP
geddes,1,1.3043421550341086e-05,16.226318107458805,6,NNP
voestalpine,1,1.3043421550341086e-05,16.226318107458805,11,NNP
grose,1,1.3043421550341086e-05,16.226318107458805,5,NNP
parramatta,1,1.3043421550341086e-05,16.226318107458805,10,NNP
mileham,1,1.3043421550341086e-05,16.226318107458805,7,NNP
howleys,1,1.3043421550341086e-05,16.226318107458805,7,NNP
rooks,1,1.3043421550341086e-05,16.226318107458805,5,NNP
math,1,1.3043421550341086e-05,16.226318107458805,4,NN
metalforge,1,1.3043421550341086e-05,16.226318107458805,10,NNP
ord,1,1.3043421550341086e-05,16.226318107458805,3,NNP
romar,1,1.3043421550341086e-05,16.226318107458805,5,NNP
clapham,1,1.3043421550341086e-05,16.226318107458805,7,NNP
sefton,1,1.3043421550341086e-05,16.226318107458805,6,NNP
abreast,1,1.3043421550341086e-05,16.226318107458805,7,NN
incentives,1,1.3043421550341086e-05,16.226318107458805,10,NNP
magazines,1,1.3043421550341086e-05,16.226318107458805,9,NNS
sessions,1,1.3043421550341086e-05,16.226318107458805,8,NNS
webinars,1,1.3043421550341086e-05,16.226318107458805,8,NNS
council,1,1.3043421550341086e-05,16.226318107458805,7,NNP
membersthe,1,1.3043421550341086e-05,16.226318107458805,10,NNP
committees,1,1.3043421550341086e-05,16.226318107458805,10,NNS
workgroups,1,1.3043421550341086e-05,16.226318107458805,10,NNS
pyrotek,1,1.3043421550341086e-05,16.226318107458805,7,NNP
houghton,1,1.3043421550341086e-05,16.226318107458805,8,NNP
quaker,1,1.3043421550341086e-05,16.226318107458805,6,NNP
sth,1,1.3043421550341086e-05,16.226318107458805,3,NNP
eighties,1,1.3043421550341086e-05,16.226318107458805,8,NNS
nineties,1,1.3043421550341086e-05,16.226318107458805,8,NNS
demo,1,1.3043421550341086e-05,16.226318107458805,4,NN
quotename,1,1.3043421550341086e-05,16.226318107458805,9,NNP
namephone,1,1.3043421550341086e-05,16.226318107458805,9,NNP
numberyour,1,1.3043421550341086e-05,16.226318107458805,10,NNP
numberrequired,1,1.3043421550341086e-05,16.226318107458805,14,NNP
xls,1,1.3043421550341086e-05,16.226318107458805,3,NN
stepenter,1,1.3043421550341086e-05,16.226318107458805,9,NN
contactyour,1,1.3043421550341086e-05,16.226318107458805,11,NNP
subjectmessage,1,1.3043421550341086e-05,16.226318107458805,14,NNP
herewebsite,1,1.3043421550341086e-05,16.226318107458805,11,NNP
turbulent,1,1.3043421550341086e-05,16.226318107458805,9,NN
calendar,1,1.3043421550341086e-05,16.226318107458805,8,NN
dates,1,1.3043421550341086e-05,16.226318107458805,5,NNS
venues,1,1.3043421550341086e-05,16.226318107458805,6,NNS
pmadca,1,1.3043421550341086e-05,16.226318107458805,6,NN
agm,1,1.3043421550341086e-05,16.226318107458805,3,NNP
mattia,1,1.3043421550341086e-05,16.226318107458805,6,NNP
vezzola,1,1.3043421550341086e-05,16.226318107458805,7,NNP
dinner,1,1.3043421550341086e-05,16.226318107458805,6,NN
catering,1,1.3043421550341086e-05,16.226318107458805,8,NN
interchem,1,1.3043421550341086e-05,16.226318107458805,9,NNP
harper,1,1.3043421550341086e-05,16.226318107458805,6,NNP
abbotsford,1,1.3043421550341086e-05,16.226318107458805,10,NNP
foseco,1,1.3043421550341086e-05,16.226318107458805,6,NNP
fjk,1,1.3043421550341086e-05,16.226318107458805,3,NNP
pinewood,1,1.3043421550341086e-05,16.226318107458805,8,NNP
dandenong,1,1.3043421550341086e-05,16.226318107458805,9,NNP
delia,1,1.3043421550341086e-05,16.226318107458805,5,NNP
avram,1,1.3043421550341086e-05,16.226318107458805,5,NNP
buckley,1,1.3043421550341086e-05,16.226318107458805,7,NNP
accreditation,1,1.3043421550341086e-05,16.226318107458805,13,NNP
certifies,1,1.3043421550341086e-05,16.226318107458805,9,NNS
appalachian,1,1.3043421550341086e-05,16.226318107458805,11,NNP
apc,1,1.3043421550341086e-05,16.226318107458805,3,NNP
hillman,1,1.3043421550341086e-05,16.226318107458805,7,NNP
highwayabingdon,1,1.3043421550341086e-05,16.226318107458805,15,NNP
systematic,1,1.3043421550341086e-05,16.226318107458805,10,NNP
oee,1,1.3043421550341086e-05,16.226318107458805,3,NNP
pales,1,1.3043421550341086e-05,16.226318107458805,5,NNS
comparison,1,1.3043421550341086e-05,16.226318107458805,10,NN
clauses,1,1.3043421550341086e-05,16.226318107458805,7,NNS
substitute,1,1.3043421550341086e-05,16.226318107458805,10,NN
teacher,1,1.3043421550341086e-05,16.226318107458805,7,NN
arrangement,1,1.3043421550341086e-05,16.226318107458805,11,NN
atmosphere,1,1.3043421550341086e-05,16.226318107458805,10,NN
visa,1,1.3043421550341086e-05,16.226318107458805,4,NNP
trac,1,1.3043421550341086e-05,16.226318107458805,4,NNP
alarms,1,1.3043421550341086e-05,16.226318107458805,6,NNS
backgrounds,1,1.3043421550341086e-05,16.226318107458805,11,NNS
hydraulics,1,1.3043421550341086e-05,16.226318107458805,10,NNS
programutilizes,1,1.3043421550341086e-05,16.226318107458805,15,NNP
std,1,1.3043421550341086e-05,16.226318107458805,3,NNP
ppap,1,1.3043421550341086e-05,16.226318107458805,4,NNP
channels,1,1.3043421550341086e-05,16.226318107458805,8,NNS
slots,1,1.3043421550341086e-05,16.226318107458805,5,NNS
dissipate,1,1.3043421550341086e-05,16.226318107458805,9,NN
spirals,1,1.3043421550341086e-05,16.226318107458805,7,NNS
geometries,1,1.3043421550341086e-05,16.226318107458805,10,NNS
setups,1,1.3043421550341086e-05,16.226318107458805,6,NNS
metrology,1,1.3043421550341086e-05,16.226318107458805,9,NN
aeca,1,1.3043421550341086e-05,16.226318107458805,4,NNP
formerly,1,1.3043421550341086e-05,16.226318107458805,8,NNP
savage,1,1.3043421550341086e-05,16.226318107458805,6,NNP
baking,1,1.3043421550341086e-05,16.226318107458805,6,NNP
tim,1,1.3043421550341086e-05,16.226318107458805,3,NNP
heslop,1,1.3043421550341086e-05,16.226318107458805,6,NNP
bates,1,1.3043421550341086e-05,16.226318107458805,5,NNP
michel,1,1.3043421550341086e-05,16.226318107458805,6,NNP
givord,1,1.3043421550341086e-05,16.226318107458805,6,NNP
contribute,1,1.3043421550341086e-05,16.226318107458805,10,NN
historythe,1,1.3043421550341086e-05,16.226318107458805,10,NNP
abn,1,1.3043421550341086e-05,16.226318107458805,3,NNP
unrivaled,1,1.3043421550341086e-05,16.226318107458805,9,NNP
nickelbright,1,1.3043421550341086e-05,16.226318107458805,12,NNP
matte,1,1.3043421550341086e-05,16.226318107458805,5,NNP
revenue,1,1.3043421550341086e-05,16.226318107458805,7,NN
meaningful,1,1.3043421550341086e-05,16.226318107458805,10,NN
businessan,1,1.3043421550341086e-05,16.226318107458805,10,NN
devotion,1,1.3043421550341086e-05,16.226318107458805,8,NN
phosphorus,1,1.3043421550341086e-05,16.226318107458805,10,NN
oils,1,1.3043421550341086e-05,16.226318107458805,4,NNS
ins,1,1.3043421550341086e-05,16.226318107458805,3,NNS
brooklyn,1,1.3043421550341086e-05,16.226318107458805,8,NNP
accommodate,1,1.3043421550341086e-05,16.226318107458805,11,NN
publications,1,1.3043421550341086e-05,16.226318107458805,12,NNP
led,1,1.3043421550341086e-05,16.226318107458805,3,NNP
recycle,1,1.3043421550341086e-05,16.226318107458805,7,NN
hexavalent,1,1.3043421550341086e-05,16.226318107458805,10,NNP
pbb,1,1.3043421550341086e-05,16.226318107458805,3,NNP
pbde,1,1.3043421550341086e-05,16.226318107458805,4,NNP
registered,1,1.3043421550341086e-05,16.226318107458805,10,NNP
bendquenchmore,1,1.3043421550341086e-05,16.226318107458805,14,NNP
requested,1,1.3043421550341086e-05,16.226318107458805,9,NNP
foresight,1,1.3043421550341086e-05,16.226318107458805,9,NN
polystyrene,1,1.3043421550341086e-05,16.226318107458805,11,NN
conjunction,1,1.3043421550341086e-05,16.226318107458805,11,NN
cncs,1,1.3043421550341086e-05,16.226318107458805,4,NNP
withlarge,1,1.3043421550341086e-05,16.226318107458805,9,NN
audubon,1,1.3043421550341086e-05,16.226318107458805,7,NNP
goats,1,1.3043421550341086e-05,16.226318107458805,5,NNS
moldinghas,1,1.3043421550341086e-05,16.226318107458805,10,NNS
consultations,1,1.3043421550341086e-05,16.226318107458805,13,NNS
motivates,1,1.3043421550341086e-05,16.226318107458805,9,NNS
economies,1,1.3043421550341086e-05,16.226318107458805,9,NNS
ofsevenmachines,1,1.3043421550341086e-05,16.226318107458805,15,NNS
hpm,1,1.3043421550341086e-05,16.226318107458805,3,NNP
transitions,1,1.3043421550341086e-05,16.226318107458805,11,NNS
alodine,1,1.3043421550341086e-05,16.226318107458805,7,NNP
fired,1,1.3043421550341086e-05,16.226318107458805,5,NNP
btu,1,1.3043421550341086e-05,16.226318107458805,3,NNP
downloading,1,1.3043421550341086e-05,16.226318107458805,11,NN
dfm,1,1.3043421550341086e-05,16.226318107458805,3,NNP
fblcfblc,1,1.3043421550341086e-05,16.226318107458805,8,NNP
ftp,1,1.3043421550341086e-05,16.226318107458805,3,NNP
masterpieces,1,1.3043421550341086e-05,16.226318107458805,12,NNS
exemplifies,1,1.3043421550341086e-05,16.226318107458805,11,NNS
glimpse,1,1.3043421550341086e-05,16.226318107458805,7,NNP
sleeves,1,1.3043421550341086e-05,16.226318107458805,7,NNS
skilled,1,1.3043421550341086e-05,16.226318107458805,7,NNP
theproduction,1,1.3043421550341086e-05,16.226318107458805,13,NN
thequality,1,1.3043421550341086e-05,16.226318107458805,10,NN
forjob,1,1.3043421550341086e-05,16.226318107458805,6,NNP
asked,1,1.3043421550341086e-05,16.226318107458805,5,NNP
chat,1,1.3043421550341086e-05,16.226318107458805,4,NNP
editing,1,1.3043421550341086e-05,16.226318107458805,7,NN
update,1,1.3043421550341086e-05,16.226318107458805,6,NNP
copying,1,1.3043421550341086e-05,16.226318107458805,7,NN
trimmer,1,1.3043421550341086e-05,16.226318107458805,7,NNP
nurse,1,1.3043421550341086e-05,16.226318107458805,5,NNP
shortage,1,1.3043421550341086e-05,16.226318107458805,8,NN
income,1,1.3043421550341086e-05,16.226318107458805,6,NN
cooledinserts,1,1.3043421550341086e-05,16.226318107458805,13,NNS
decreases,1,1.3043421550341086e-05,16.226318107458805,9,NNS
coo,1,1.3043421550341086e-05,16.226318107458805,3,NNP
harvey,1,1.3043421550341086e-05,16.226318107458805,6,NNP
dewan,1,1.3043421550341086e-05,16.226318107458805,5,NNP
thanksgiving,1,1.3043421550341086e-05,16.226318107458805,12,NNP
meal,1,1.3043421550341086e-05,16.226318107458805,4,NN
