company_id,link_num,sent_num,sent_str
1142,1,55," We are committed to providing our customers with the highest-quality, highest-performing domestically produced metals available"
1142,1,56, Certifications & Standards  Contact us Quick Link Magnetic Materials Rare Earth Magnets 
1142,2,0,Magnetic Materials Rare Earth Magnets  Tungsten Heavy Alloys Tungsten Heavy Alloys - High Performance DFARS compliant Tungsten Heavy Alloys produced in the US by a HUBZone Certified Small Business owned by the employees (100% ESOP)
1142,2,1, Manufacturing Processes & Use
1142,2,2, T&S produces the highest quality tungsten heavy alloys available
1142,2,3, We produce at this level due to the expertise and commitment of our employees
1142,2,4," With over a century of experience in melting and sintering high performance metals, we are the preferred provider to critical industries such as defense, commercial aerospace and medical devices"
1142,2,5, We deliver what others can’t
1142,2,6, Bring us your opportunities and challenges
1142,2,7, We’ll help turn them into your strategic advantage
1142,2,8,"  WHA Materials List ﻿ Contact Us Contact Info Download OurTransformer Lamination Catalog Download MMPA-Standard 0100-00 Download MMPA MagnetDesign Guide - PMG-88 Our Company Thomas & Skinner is the world’s leading manufacturer of cast and sintered alnico magnets, magnetic assemblies, transformer laminations and tungsten heavy alloys (WHAs)"
1142,2,9," We are committed to providing our customers with the highest-quality, highest-performing domestically produced metals available"
1142,2,10, Certifications & Standards  Contact us Quick Link Magnetic Materials Rare Earth Magnets 
1142,3,0,"Magnetic Materials Rare Earth Magnets  Contact Office and Email Contact Information   ﻿ Contact Us Contact Info Download OurTransformer Lamination Catalog Download MMPA-Standard 0100-00 Download MMPA MagnetDesign Guide - PMG-88 Our Company Thomas & Skinner is the world’s leading manufacturer of cast and sintered alnico magnets, magnetic assemblies, transformer laminations and tungsten heavy alloys (WHAs)"
1142,3,1," We are committed to providing our customers with the highest-quality, highest-performing domestically produced metals available"
1142,3,2, Certifications & Standards  Contact us Quick Link Magnetic Materials Rare Earth Magnets 
1142,4,0,Magnetic Materials Rare Earth Magnets Author - gmsupport Nothing Found It seems we can’t find what you’re looking for
1142,4,1, Perhaps searching can help
1142,4,2," Contact Info Download OurTransformer Lamination Catalog Download MMPA-Standard 0100-00 Download MMPA MagnetDesign Guide - PMG-88 Our Company Thomas & Skinner is the world’s leading manufacturer of cast and sintered alnico magnets, magnetic assemblies, transformer laminations and tungsten heavy alloys (WHAs)"
1142,4,3," We are committed to providing our customers with the highest-quality, highest-performing domestically produced metals available"
1142,4,4, Certifications & Standards  Contact us Quick Link Magnetic Materials Rare Earth Magnets 
1142,5,0,"Magnetic Materials Rare Earth Magnets High Performance Magnets Contact Info Download OurTransformer Lamination Catalog Download MMPA-Standard 0100-00 Download MMPA MagnetDesign Guide - PMG-88 Our Company Thomas & Skinner is the world’s leading manufacturer of cast and sintered alnico magnets, magnetic assemblies, transformer laminations and tungsten heavy alloys (WHAs)"
1142,5,1," We are committed to providing our customers with the highest-quality, highest-performing domestically produced metals available"
1142,5,2, Certifications & Standards  Contact us Quick Link Magnetic Materials Rare Earth Magnets 
1172,0,0,AREAS OF EXPERTISE ABOUT- Alpha Magnetics Inc
1172,0,1," has been a global leader in the manufacturing of specialty electromagnet and power supply systems, conventional and superconducting since 1963"
1172,0,2," We provide high quality products to the semiconductor and solar, nuclear, medical, communications,  research and development industries, and various technical academic institutions and universities throughout the world"
1172,0,3, Read More   
1172,1,0,History Alpha Magnetics Inc
1172,1,1, has been manufacturing Magnets since 1963
1172,1,2, Back then the company was known as Alpha Scientific Laboratories Inc
1172,1,3, and produced Laboratory magnets and test equipments for the major universities in the United States and around the world
1172,1,4, In November of 1965 Alpha Scientific Laboratories was bought out by Systron-Donner Corp
1172,1,5, and became a subsidiary Also changing its name from Alpha Scientific Laboratories to just Alpha Scientific
1172,1,6, In 1972 a group of four employees purchased Alpha Scientific from Siltron-Donner and moved the company to Hayward Ca
1172,1,7," Then in 1988 the Company Split into 2 companies,Alpha Scientific Electronicsmanufactures and test high current power supplies and, Alpha Magnetics Inc"
1172,1,8, where we design and manufacture electro magnet systems in both conventional and superconducting
1172,1,9,  AREAS OF EXPERTISE ABOUT- Alpha Magnetics Inc
1172,1,10," has been a global leader in the manufacturing of specialty electromagnet and power supply systems, conventional and superconducting since 1963"
1172,1,11," We provide high quality products to the semiconductor and solar, nuclear, medical, communications,  research and development industries, and various technical academic institutions and universities throughout the world"
1172,1,12, Read More   
1172,2,0,Customers  AREAS OF EXPERTISE   
1172,3,0,"Semiconductor and Solar Crystal Growing Magnets Since the Advent of the magnetic Czochralski method (MCZ), grower manufacturers from around the world have seen the need for high quality CUSP and Transverse magnets for their grower systems"
1172,3,1, This is where Alpha Magnetics has risen above the rest in producing high quality magnet systems for the major crystal grower companies around the world
1172,3,2," Alpha Magnetics and our technical Advisory staff provides solutions for advanced silicone growing applications utilizing our conventional, superconducting CUSP and Transverse field electromagnet systems, Alpha Magnetics has supplied magnets for 150mm, 200mm, 300mm and 450mm crystal growing furnaces"
1172,3,3, Each customer may incorporate unique dimensional and field strength parameter requirements in accordance with their own specifications
1172,3,4, Alpha’s designs are currently providing highly reliable operation in silicon crystal production environments throughout the world
1172,3,5," Alpha Magnetics is proud to provide the first self-contained superconducting electromagnet for advanced crystal growing furnaces, resulting in high quality crystal products"
1172,3,6," The Alpha superconducting electromagnet system offers maintenance-free operation, and minimal power consumption"
1172,3,7,  Conventional  Superconducting  AREAS OF EXPERTISE   
1172,4,0,"Research & Development Alpha Magnetics manufacturing capabilities and experience is the result of more than 40 years of designing specialty electromagnets for a variety of applications in the fields of nuclear medicine, crystal growth, communications, automotive, and minding"
1172,4,1," Alpha Magnetics has provided engineering and design solutions for high energy physics laboratory applications for governmental and national institutions such as Brookhaven, Fermi, Sandia, Los Alamos, Argon, Oak Ridge, Stanford (SLAC), MIT, and most major universities demanding high level technical expertise, and technical support"
1172,4,2," Alliant Techsystems, Inc"
1172,4,3,  CNT Coils  Archimedes Technology Group  General Atomics – wet superconducting magnet  Fermi KT eV  U
1172,4,4,S
1172,4,5, Navy Research Laboratory (NRL)  Sorlox  AREAS OF EXPERTISE   
1172,5,0,Cast Coils Alpha Magnetics provides cast coil options to all our magnet systems
1172,5,1, There are many benefits for casting coils
1172,5,2,  AREAS OF EXPERTISE   
1172,6,0,Custom Power Supply Engineering We provide engineered solutions by modifying a standard product or by developing full-custom designs
1172,6,1, We purchase standard power supplies from which we can quickly tailor for new applications or our team of design engineers can develop custom solutions for superconducting magnets or resistive magnets systems
1172,6,2," Throughout the process, our engineering teams work closely with you and arecapable of providing unique custom power solutions that meet special requirements of our customers worldwide in all market segments we serve"
1172,6,3,  AREAS OF EXPERTISE   
1172,7,0,Privacy Policy  AREAS OF EXPERTISE   
1172,8,0,}9uXK-E-=NijSP46Y]p
1180,0,0,Advertising
1180,0,1, All ideologies begin with a set of core principles
1180,0,2,"  What you believe in, what you want others to believe about you, what the mission is, are not easy statements to make"
1180,0,3," Direct Mail Interactive MAGNETS With more that 26 years of advertising sales experience and growth within our industry, our clients have us the reputation of "
1180,0,4, âWe say what we doâ¦
1180,0,5,we do what we sayâ Gary Moore is the only outside vendor I will take a meeting with
1180,0,6," City Magnet offers a quality product,  I have been dealing with them for years and have never been disappointed"
1180,0,7," Tom Edwards Exclusivity Unique Marketing Programs Target-ability Key Market Areas - Nationwide Certified Proof Of Mailing Measure Results Real Time Report "" It is wonderful to be the only real estate broker In town on the refrigerator magnet and this is my 2nd time to participate in this ad"
1180,0,8,  I highly recommend it
1180,0,9,""" Arrenia Drennan-Pillans We have advertised with City Magnet Inc for many years"
1180,0,10,  Love the personal contact and Don was very helpful and informative of the new features of what we get with our advertisement
1180,0,11, Casandra Farran I enjoyed working with my representative Don Hill
1180,0,12," Not only was Don knowledgable about the product and services that City Magnet offered, heâs also a great, all around friendly guy"
1180,0,13, Gene McElroy Clients Ace Hardware Sonic Walmart State Farm Domino's Napa Sears Edward Jones Iâm a realtor in Comanche Tx and decided to advertise with city magnet for the first time in 2018 and was pleasantly surprised with the calls I received after the magnets went out
1180,0,14," Stephanie Allen ""Goous on Google"
1180,0,15,""" Testimonials Don showed up at the right time, he was helpful and kind to talk to"
1180,0,16," Getting ready to expand my business , felt comfortable with the transaction Heather Spencer Don and Marsha are wonderful representatives for a wonderful company"
1180,0,17, I have been happy with City Magnet for years
1180,0,18, Brad Hill Outstanding company with great customer service
1180,0,19,  Ask them about their smart app or QR codes
1180,0,20,"  I absolutely love this option, sure you will love it too"
1180,0,21, Jamie F
1180,0,22, We always use our magnets in the past on our home refrigerator so we know this works
1180,0,23,  Really excited to see our business on our city's magnet this year
1180,0,24, Cassondra Coleman 2021 Â© citymagnetinc
1180,0,25,com - All rights reserved
1180,0,26, 
1180,1,0,"Creation Story City Magnet, Inc"
1180,1,1, was founded in February 1993 by Darrell and Gloria Wheeler
1180,1,2," With 26 years of advertising sales experience to their credit, the Wheelerâs were confident that it would eventually become a leader in the advertising industry"
1180,1,3," What started with a small idea and large passion has grown into a solid, customer oriented business"
1180,1,4," One of the many reasons for the success of City Magnet, Inc"
1180,1,5, is the principle that has guided the company since the beginning
1180,1,6, âWe say what we doâ¦
1180,1,7,"we do what we sayâDarrell was fond of saying, he started the company because he was looking for âan honest place to workâ"
1180,1,8," A desire to be the leader in the direct mail magnetic advertising industry and a commitment to being a great place for a salesperson to âmake an honest livingâ has always been a driving force behind City Magnet, Inc"
1180,1,9," As the times and technology changed over the years, so changed City Magnet, Inc"
1180,1,10," From the early days of one and two color screen printed magnets to today and full-color digitally printed magnets, City Magnet, Inc"
1180,1,11, has always been on the cutting edge of innovation
1180,1,12," In 2003 City Magnet, Inc"
1180,1,13, made a major investment in our future when we purchased the equipment to produce our own product in-house
1180,1,14," In doing so, we became better able to serve our customers and control all aspects of the manufacturing process while continuing to uphold our own higher quality standards"
1180,1,15,"  In 2007 one of City Magnetâs most respected and successful sales representatives, Rodger Corfield purchased the business"
1180,1,16," With the help of his wife, Paula, he continued on with the principles that the company was built on"
1180,1,17,  Our mission is to provide our customers with the best quality piece of advertising that their present customers as well as future customers will permanently and prominently display in their homes and view as a useful and handy tool to find much needed services and products
1180,1,18, The Team SUSAN Office Manager KRISTEN Graphic Artist JAY Graphic Artist ERIN Production PATTY Graphic Artist 2021 Â© citymagnetinc
1180,1,19,com - All rights reserved
1180,1,20, 
1180,2,0,CityMagnet Art Department - Submission 1Personal Details Please provide all nessesary business or personal information
1180,2,1, 2Subject Subtitle or short description can be set here
1180,2,2," 3Attachment Only jpg, png, pdf, AI, psd, max"
1180,2,3, 5Mb
1180,2,4, 4Message Subtitle or short description can be set here
1180,2,5, 5Submission Please accept the terms and conditions below
1180,2,6, Address Email Telephone 
1181,0,0,magnetizedinc Lift up to 2500lbs with our Lifting Magnets Leading The Lifting Magnet Industry Since 1950We Know Specialty Lifting Magnets
1181,0,1, Let Us Help Magnetic Specialties is a family run Magnetic Equipment Manufacturer and Supplier specializing in strong industrial magnet equipment
1181,0,2,"IndustrialLifting Magnets, also known ashoist magnets, designed for lifting iron castings, plate and sheet steel and numerous other steel lifting applications, Magnetic Separators, such as Overhead Magnets, Magnetic Sweepers for removal of nails and steel filings, and magnetic hand tools for positioning and sign capping"
1181,0,3, Industrial Lifting Magnets Our Gallery Our Newsletter  Navigation Policies Stay In Touch What are you looking for
1181,0,4, Your cart 
1181,1,0,Products  Navigation Policies Stay In Touch What are you looking for
1181,1,1, Your cart 
1181,2,0,"Custom Services Magnetic Pulleys and Drums Magnetic pulleys replace head pulleys in new or existing belt conveyor systems for continuous removal of tramp iron from wet or dry materials (sand, grain, wood chips, coal, plastics, etc"
1181,2,1,)
1181,2,2, Available in various sizes for conveyors up to 72″ and light to heavy loads
1181,2,3," Magnetic Drums efficiently and continuously remove both large and small ferrous contamination from a wide variety of materials, especially granular or pulverized materials conveyed in closed chutes or spouts (aggregate, chemicals, plastics, food, grain, sand, minerals, etc)"
1181,2,4, Available in various capacities either housed or basic drum only
1181,2,5," Overhead Separators Choose among self-cleaning and economy versions of our overhead magnets to automatically remove larger quantities of ferrous metals from most conveyors, chutes and vibratory feeders"
1181,2,6, Self-Cleaning models are available with electric or hydraulic power
1181,2,7," Other types, such as our tilt-magnet, involve a hand operated winch for easier than manual cleaning without the cost of a self-cleaner"
1181,2,8, Custom Design and Fabrication We have over 50 years in the magnetic design and fabrication business
1181,2,9, Our sales staff can assist you in designing a magnetic solution that will fit your requirements
1181,2,10," Lifting, sweeping, separating, positioning, and much more"
1181,2,11, We have worked with some of the biggest names in industry over the years along with small owner-operated shops around the world
1181,2,12, No job too large or small for our team to provide support on
1181,2,13, Call us for information
1181,2,14,  Navigation Policies Stay In Touch What are you looking for
1181,2,15, Your cart 
1181,3,0,Wishlist    Navigation Policies Stay In Touch What are you looking for
1181,3,1, Your cart 
1181,4,0,Model 1037 Permanent Lifting Magnet (1500 lb capacity) In StockUnavailable Regular price$670
1181,4,1,00/ Type 
1181,4,2,Lifting Magnets Product Details More Information View our permanent lifting magnet options below
1181,4,3, For more information on lifting magnets or how our lifting magnets can help you give us a call at the number listed above
1181,4,4, SHIPPING PRICE IS FOR LOWER 48 STATES ONLY
1181,4,5, PLEASE CALL FOR QUOTE ON ALASKA AND HAWAII
1181,4,6, Default shipping is with UPS ground service
1181,4,7," Other options, and international service are available, please call if required"
1181,4,8, Air shipments have special handling requirements that will increase the overall cost in addition
1181,4,9, NOTE
1181,4,10,"other models available on special order, such as heavy duty versions, dual hoists, and custom builds"
1181,4,11, Sizing & Specs  Reviews Related Products Model 1037 Permanent Lifting Magnet (1500 lb capacity)  Navigation Policies Stay In Touch What are you looking for
1181,4,12, Your cart 
1181,5,0,Magnetizedinc Model 1037 Permanent Lifting Magnet (1500 lb capacity)  In StockUnavailable $670
1181,5,1,00SaleRegular price/ 
1181,6,0,Magnetizedinc Model 1037JR Permanent Lifting Magnet (1000 lb capacity)  In StockUnavailable $570
1181,6,1,00SaleRegular price/ 
1181,7,0,"Magnetizedinc Model 1057 Permanent Lifting Magnet (2500 lb capacity)  In StockUnavailable $1,260"
1181,7,1,00SaleRegular price/ 
1181,8,0,Magnetizedinc Model 750 Permanent Lifting Magnet (600 lb capacity)  In StockUnavailable $440
1181,8,1,00SaleRegular price/ 
1181,9,0,Magnetizedinc Model 350 Permanent Lifting Magnet (400 lb
1181,9,1, capacity)  In StockUnavailable $340
1181,9,2,00SaleRegular price/ 
1181,10,0,News What Are Lifting Magnets Made Of
1181,10,1, Industrial Lifting Magnets Please upload banner from store admin blog pages Please select collection from store admin blog pages  Navigation Policies Stay In Touch What are you looking for
1181,10,2, Your cart 
1181,11,0,"Refund policy We have a 30-day return policy, which means you have 30 days after receiving your item to request a return"
1181,11,1,"To be eligible for a return, your item must be in the same condition that you received it, unworn or unused, with tags, and in its original packaging"
1181,11,2, You’ll also need the receipt or proof of purchase
1181,11,3,"To start a return, you can contact us atsales@magnetized"
1181,11,4,com
1181,11,5," If your return is accepted, we’ll send you a return shipping label, as well as instructions on how and where to send your package"
1181,11,6, Items sent back to us without first requesting a return will not be accepted
1181,11,7,You can always contact us for any return question atsales@magnetized
1181,11,8,com
1181,11,9," Damages and issuesPlease inspect your order upon reception and contact us immediately if the item is defective, damaged or if you receive the wrong item, so that we can evaluate the issue and make it right"
1181,11,10," Exceptions / non-returnable itemsCertain types of items cannot be returned, like perishable goods (such as food, flowers, or plants), custom products (such as special orders or personalized items), and personal care goods (such as beauty products)"
1181,11,11," We also do not accept returns for hazardous materials, flammable liquids, or gases"
1181,11,12, Please get in touch if you have questions or concerns about your specific item
1181,11,13,"Unfortunately, we cannot accept returns on sale items or gift cards"
1181,11,14," ExchangesThe fastest way to ensure you get what you want is to return the item you have, and once the return is accepted, make a separate purchase for the new item"
1181,11,15," RefundsWe will notify you once we’ve received and inspected your return, and let you know if the refund was approved or not"
1181,11,16," If approved, you’ll be automatically refunded on your original payment method"
1181,11,17, Please remember it can take some time for your bank or credit card company to process and post the refund too
1181,11,18,  Navigation Policies Stay In Touch What are you looking for
1181,11,19, Your cart 
1181,12,0,Model 1037JR Permanent Lifting Magnet (1000 lb capacity) In StockUnavailable Regular price$570
1181,12,1,00/ Type 
1181,12,2,Lifting Magnets Product Details More Information View our permanent lifting magnet options below
1181,12,3, For more information on lifting magnets or how our lifting magnets can help you give us a call at the number listed above
1181,12,4, SHIPPING PRICE IS FOR LOWER 48 STATES ONLY
1181,12,5, PLEASE CALL FOR QUOTE ON ALASKA AND HAWAII
1181,12,6, Default shipping is with UPS ground service
1181,12,7," Other options, and international service are available, please call if required"
1181,12,8, Air shipments have special handling requirements that will increase the overall cost in addition
1181,12,9, NOTE
1181,12,10,"other models available on special order, such as heavy duty versions, dual hoists, and custom builds"
1181,12,11, Sizing & Specs  Reviews Related Products Model 1037JR Permanent Lifting Magnet (1000 lb capacity)  Navigation Policies Stay In Touch What are you looking for
1181,12,12, Your cart 
1181,13,0,Model 750 Permanent Lifting Magnet (600 lb capacity) In StockUnavailable Regular price$440
1181,13,1,00/ Type 
1181,13,2,Lifting Magnets Product Details Designed to lift loads up to 600 lbs
1181,13,3,", the 750 weighs only 13 lbs"
1181,13,4,", and is very easy to use on smaller loads"
1181,13,5, More Information View our permanent lifting magnet options below
1181,13,6, For more information on lifting magnets or how our lifting magnets can help you give us a call at the number listed above
1181,13,7, SHIPPING PRICE IS FOR LOWER 48 STATES ONLY
1181,13,8, PLEASE CALL FOR QUOTE ON ALASKA AND HAWAII
1181,13,9, Default shipping is with UPS ground service
1181,13,10," Other options, and international service are available, please call if required"
1181,13,11, Air shipments have special handling requirements that will increase the overall cost in addition
1181,13,12, NOTE
1181,13,13,"other models available on special order, such as heavy duty versions, dual hoists, and custom builds"
1181,13,14, Sizing & Specs  Reviews Related Products Model 750 Permanent Lifting Magnet (600 lb capacity)  Navigation Policies Stay In Touch What are you looking for
1181,13,15, Your cart 
1181,14,0,What Are Lifting Magnets Made Of
1181,14,1, What kinds of materials are used in making magnets
1181,14,2, How do we select the magnets that power lifting magnets such as our Magnetic SpecialtiesModel 1037
1181,14,3," It takes a lot more power to lift 2,500 pounds of steel plate than can be found in a steel or iron compass needle, that’s for sure"
1181,14,4, Magnetic materials used these days fall into four groups
1181,14,5," Alnico, Ceramic (Ferrite), Samarium-Cobalt, and Neodymium"
1181,14,6," Each has its own characteristics, advantages and disadvantages"
1181,14,7," Alnicomagnets are made from iron alloyed primarily with aluminum, nickel, and cobalt, thus the name, though they can also include copper or titanium, and these magnets have been around since the 1930s"
1181,14,8,"While not the strongest magnets when compared to rare earth magnets, they have the highest range of operating temperatures"
1181,14,9," As temperature increases, magnets begin to lose strength, and when the temperature reaches theCurie temperaturefor that magnetic material, they lose all magnetization and become useless as magnets until remagnetized"
1181,14,10," The Curie temperatures for Alnico magnets are the highest, in the range of 800° C and with a maximum normal operating temperature in the range of 500° C"
1181,14,11," Depending on the exact Alnico alloy, Alnico magnets can be isotropic, able to be magnetized in any direction, while others are anositropic, having a preferred direction of magnetization"
1181,14,12," They are less resistant to corrosion than the rare earth magnets, but not so much as the ferrites"
1181,14,13," Though the oldest of the four categories of magnets listed above, their combination of strength and thermal characteristics makes them still relevant today, and they are used in such areas as the manufacture of guitar pickups, electric motors, microphones, sensors, and loudspeakers"
1181,14,14," Ceramicmagnets (Ferritemagnets) were also originally developed in the 1930s, with technological advances increasing their magnetic strength to the levels we see today"
1181,14,15," They are made from iron (III) oxide mixed with other elements such as strontium, barium, manganese, nickel, or zinc, and are strong, very resistant to corrosion, retain their magnetism very well, and economical of cost"
1181,14,16," This combination of factors makes ceramic magnets the magnet of choice for applications such ourModel 1057lifting magnet, able to lift up to 2500 pounds of steel plate, as well as for magnetic sign capping with ourMagna Caps"
1181,14,17," Unusually compared to other ferromagnetic materials, ferrite magnets are not conductors of electricity"
1181,14,18," They have a good operating temperature range, though with a Curie temperature in the range of 450° C not to the level of Alnico magnets"
1181,14,19," Due to the combination of cost and power, ceramic magnets see wide applications industrially in lifting and separating, and because of their lack of electrical conductivity, find use in transformers and even electromagnets to control eddy current losses"
1181,14,20," The core memory of early computers was made with ferrite cores, and ferrite particles and powder are even used in magnetic recording tape as well as in radar-absorbing stealth technology"
1181,14,21," Neodymiummagnets are the magnets people usually mean when they speak of rare earth magnets, though there are actually 17 rare earth elements, and samarium-cobalt magnets are also rare earth magnets"
1181,14,22," They have the highest strength for their size, of all the types of magnets you can buy today, which makes them the choice when power is the only consideration, but they have significant disadvantages as well"
1181,14,23," They were discovered in the 1980s independently by General Motors and by Sumitomo Special Metals and are available in several grades of strength, from N28 to N52 (the strongest)"
1181,14,24," All are anisotropic, strongly having a preferred direction of magnetization and difficult to magnetize in other directions"
1181,14,25, They tend to be vulnerable to corrosion and are thus often covered with a protective coat
1181,14,26," Neodymium magnets are very costly, and not generally suitable for high-temperature applications due to their lowish Curie temperatures, in the 300-400° C range"
1181,14,27," Even with these disadvantages however they find wide usage, in applications from electric motors and computer hard drives to magnetic bearings and loudspeakers"
1181,14,28," Samarium-Cobaltmagnets are our final class of magnets, and they, like neodymium magnets, belong to the category of rare earth magnets"
1181,14,29," Like neodymium magnets they are quite strong, though not quite so much so as the neodymium"
1181,14,30," When you add in the fact that they are also brittle, like neodymium magnets, but are even more costly, you might think that there is no reason for using them, but they do have one large advantage over neodymium, and that is the operating range of temperatures, with Curie temperatures in the range of 700-800° C, about twice as high as for neodymium"
1181,14,31," AtMagnetic Specialties, we have dealt with all of these from the ceramic magnets utilized in ourModel 1037, 1037jr,and otherlifting magnets, to custom-designed neodymium applications"
1181,14,32," For smaller parts-handling solutions, try ourModel 790hand magnet"
1181,14,33, Please upload banner from store admin blog pages  Navigation Policies Stay In Touch What are you looking for
1181,14,34, Your cart 
1191,0,0,"Open The Door Products Soft Close Magnetic Catch The ""Quiet Magnetic Catch"" Open The Door Products is the inventor and producer of the innovative soft close magnetic catch"
1191,0,1," This catch is specifically designed for high-quality inset cabinetry and furniture, but will work well in any situation that you would use a standard magnetic catch"
1191,0,2," Our magnets are very quiet, soft-closing, and yet easy to open"
1191,0,3," Incredibly, our two powerful neodymium magnets exert sufficient force to pull in mildly warped doors and prevent future warping"
1191,0,4, Please take a minute to view our video below
1191,0,5, You can't appreciate this unit without seeing it in action
1191,0,6, Please seeContact Usfor the best possible way of reaching us
1191,0,7, About Find out about our purpose and contact information for further questions or concerns
1191,0,8, Magnets in the blocks are pin mounted
1191,0,9, Providing a mechanical attachment that cannot fail
1191,0,10, Products See what we have to offer and what makes our products so great
1191,0,11, HomeAboutContactsFAQ'sProducts 
1191,1,0,Open The Door Products About us The Founder ofOpen The Door Productshas over 50 years of experience in the custom cabinetry industry
1191,1,1, We sincerely believe that life is about relationships
1191,1,2," the better our relationships, the better our lives"
1191,1,3," It is our goal to create relationships of the highest integrity with our suppliers, employees, distributors, cabinet shops, and the end users"
1191,1,4,  Our Purpose Our purpose is to fulfill a 40 plus year need for a better magnetic catch
1191,1,5," Most magnetic catches are noisy, hard to open, and cheap-looking on high-quality cabinetry"
1191,1,6," All other types of latches such as ball catches, roller catches and turn latches require that you push and follow the door until it is completely closed"
1191,1,7," Spring-loaded hinges were developed to solve this problem, but they fall short of filling all the requirements of inset cabinetry because an adjustable door stop is still needed"
1191,1,8,"  Many “purist” designers prefer the appearance of an exposed “butt-type” hinge, which opens 180 degrees rather than the 110/120 degrees of a concealed euro hinge"
1191,1,9, Another need in the high-end custom cabinet industry is a way of preventing warped doors
1191,1,10," Our catch employs two high-strength, high-grade permanent neodymium magnets with enough force to pull in mildly warped doors"
1191,1,11," It also stands to reason that if a magnet can pull in warped doors, the constant force will help to prevent most doors from warping in the future"
1191,1,12," We have even seen our magnets pull in non-warped doors to compensate for improperly installed cabinets that are ""racked"""
1191,1,13, How valuable is the warped door prevention to you
1191,1,14, Consider how much it costs to replace a door
1191,1,15," How nearly impossible it is to produce a new door that matches well because it is probably not made from the same batch of wood, possibly made and finished by different people, and will not have the same amount of aging"
1191,1,16," This benefit alone could nearly offset the difference in the cost of the soft close magnetic catches and you also have the advantage of quiet, soft-closing and easy to open action, which is a great sales advantage for your product"
1191,1,17, HomeAboutContactsFAQ'sProducts 
1191,2,0,Open The Door Products What We Have to Offer Leadership From Open The Door Products you will receive the kind of quality and service you expect from a leader
1191,2,1,  Our company is always evolving as the needs or our customers change and as new opportunities are created in the market
1191,2,2, We were the first to develop and file for patent for the innovative soft close magnetic catch and will continue to anticipate ways to lead our industry into better products in the future
1191,2,3, Teamwork We consider it our responsibility to know you and your business
1191,2,4, We work closely with you to ensure that the solutions we provide are tailored to meet your unique needs and challenges
1191,2,5, Please contact us about customization of our products for your individual needs
1191,2,6," Customer Relations At Open The Door Products, our highest priority is satisfied customers"
1191,2,7, You are important to us and you can expect us to go the extra mile for your business
1191,2,8, We absolutely want you to contact us with any questions or problems that you may have with our product
1191,2,9, We cannot correct a problem if we don't know about it
1191,2,10," Our goal is to provide the highest quality products, but it is possible for parts or people to fail"
1191,2,11," Terms of Use Welcome to Open The Door Products website, the ""Site"""
1191,2,12," By accessing this Site, you agree to be bound by the terms and conditions that follow, the ""Terms"""
1191,2,13," If you do not agree to all of the Terms, please do not use the Site"
1191,2,14, Open The Door Products may from time to time modify or revise the Terms by updating this web page
1191,2,15, Your use of our Site following such change constitutes your agreement to follow and be bound by the Terms as changed
1191,2,16," If any change is unacceptable to you, your only recourse is to terminate your use of the Site"
1191,2,17," These Terms are governed by and shall be construed in accordance with the laws of New York, without giving effect to any principles of conflicts of law"
1191,2,18," If any provision of these Terms shall be unlawful, void, or for any reason unenforceable, then that provision shall be deemed severable from these Terms and shall not affect the validity and enforceability of any remaining provisions"
1191,2,19, These Terms are effective unless and until terminated by Open The Door Products
1191,2,20, Privacy Policy It is our policy to respect the privacy of individuals who visit the Site or provide comments to us
1191,2,21, Your personal information will not be shared or sold
1191,2,22, HomeAboutContactsFAQ'sProducts 
1191,3,0,"Open The Door Products FAQ's At Open the Door Products, we've done our best to create a Website that anticipates and satisfies our customers' needs"
1191,3,1," With that goal in mind, we've compiled a list of frequently asked questions"
1191,3,2," If you do not find an answer to your question here, contact us at 518"
1191,3,3,568
1191,3,4,2969 oropenthedoor@frontier
1191,3,5,com Where can we buy the products
1191,3,6, SeeContactus What wood species are available
1191,3,7," Inventoried wood species are maple, cherry, walnut, red oak, white oak, and mahogany"
1191,3,8, other species are available by special order
1191,3,9, Why do you use wooden mounting bases
1191,3,10," Die cast metal and plastic-mounting bases are available on the market, however they are too low-profile to work properly on inset cabinetry"
1191,3,11, The corresponding door magnet is too close to the edge of the door
1191,3,12, Another reason is that they do not provide the adjustability that is needed with most cabinetry
1191,3,13, A third reason is that a mounting base made of wood that matches the cabinet interior will visually blend in and be less noticeable
1191,3,14, These units are designed first for great function and then to blend in with the cabinet interior
1191,3,15, What makes these closers so quiet
1191,3,16, We use two precisely tuned magnets to draw the door closed in combination with a shock absorber to keep the door from slamming or bouncing open
1191,3,17," Additionally, we do not allow the magnets to make contact by separating them with a soft, pyramid-shaped neoprene bumper"
1191,3,18, What type of magnets are used
1191,3,19," The Neodymium, rare earth, magnets are made to our specific ""tuned"" size, strength and grade"
1191,3,20, They are permanent magnets tested to lose less than 5% of their strength of 10 years
1191,3,21, How can your magnets be strong enough to pull in warped doors and still be easy to open
1191,3,22, Most magnets are rated by theirholdingforce
1191,3,23," To create ease of opening, we do not allow the two magnets to make contact by applying a pyramid-shaped, soft neoprene bumper between them"
1191,3,24," This also makes them very quiet, but creates the need for fine tuning the strength and grade of the magnets to off-set the resistance of the shock absorber"
1191,3,25, Can the wood mounting bases be finished to match cabinet interiors
1191,3,26," Yes, you can paint over the existing natural finish (after removing the shock), or by ordering unfinished units in maple, cherry, walnut, red oak, white oak, and mahogany"
1191,3,27, Other wood species are available by special order with longer lead times and a minimum order
1191,3,28, Do mounting bases have to be disassembled to finish
